step,customer,age,gender,merchant,category,amount,fraud
0404,1370192017,6065,1,1823072687,12,14.15,0
0307,1070277785,4655,1,348934600,12,44.53,0
0817,1629152705,6065,0,348934600,12,3.51,0
0817,806943770,4655,1,980657600,10,13.36,1
0628,734397713,2635,0,348934600,12,18.48,0
0621,1655514881,2635,0,980657600,10,365.13,1
0330,1267749701,2635,1,1823072687,12,27.96,0
0801,1949469724,3645,1,855959430,12,29.87,0
0519,1359092613,4655,1,1823072687,12,38.92,0
0707,806399525,2635,1,480139044,4,662.6,1
0605,1035222482,1925,1,348934600,12,27.74,0
0826,823891015,2635,1,1823072687,12,17.25,0
0801,748216113,4655,1,1053599405,4,53.69,0
0411,787259637,1925,1,348934600,12,19.57,0
0513,1420354861,2635,1,980657600,10,93.9,1
0725,2051145244,5665,0,348934600,12,32.68,0
0323,1360806205,4655,1,50039827,4,123.52,0
0712,120279480,3645,1,348934600,12,38.09,0
0313,546386486,3645,1,1649169323,10,552.07,1
0424,245908628,3645,0,348934600,12,1.14,0
0321,2117244434,3645,1,547558035,2,178.0,1
0615,1290093162,2635,1,1823072687,12,34.29,0
0311,886146370,3645,1,348934600,12,3.43,0
0501,676229147,2635,0,732195782,13,5734.06,1
0721,1147125608,2635,0,1823072687,12,44.15,0
0806,446298173,4655,1,1823072687,12,34.88,0
0725,566598245,4655,0,1913465890,4,121.38,0
0611,1741037105,1925,1,732195782,13,3959.44,1
0424,1849046345,4655,1,1741626453,10,274.36,1
0708,1928450094,2635,0,1823072687,12,33.06,0
0517,2123693067,1925,1,1823072687,12,34.2,0
0305,856318696,2635,1,348934600,12,55.55,0
0702,1438489717,3645,1,1823072687,12,3.48,0
0722,440694138,2635,1,732195782,13,2785.38,1
0721,1400128034,1925,0,1823072687,12,47.36,0
0425,1732307957,5665,1,1823072687,12,41.45,0
0510,507831273,6065,0,348934600,12,16.5,0
0530,195373250,3645,0,480139044,4,1067.64,1
0619,864252220,3645,1,1535107174,0,241.59,1
0814,86466018,2635,0,1741626453,10,501.38,1
0504,1233802034,3645,1,1823072687,12,16.37,0
0401,382789952,3645,0,348934600,12,15.35,0
0812,1525581466,1925,1,85975013,3,14.42,0
0628,1854104284,2635,1,1823072687,12,9.87,0
0708,201406562,3645,0,732195782,13,85.91,1
0604,950325755,2635,1,85975013,3,33.19,0
0714,1263107170,2635,1,1823072687,12,71.34,0
0711,809674942,2635,0,348934600,12,26.5,0
0716,1331907286,2635,0,1823072687,12,11.01,0
0611,1705927875,3645,0,480139044,4,665.2,1
0712,77415586,3645,0,85975013,3,64.17,0
0813,439601438,5665,1,1823072687,12,4.1,0
0618,722887134,2635,0,1823072687,12,23.81,0
0314,1452504275,3645,0,980657600,10,302.83,1
0802,2004941826,2635,1,840466850,11,536.48,1
0813,533940472,3645,0,1823072687,12,26.49,0
0813,1954474578,2635,0,348934600,12,13.57,0
0306,1703739582,4655,1,855959430,12,384.63,1
0423,354098761,2635,1,1823072687,12,18.36,0
0730,924804429,3645,0,1823072687,12,2.84,0
0603,682298914,2635,1,348934600,12,49.04,0
0616,359363895,6065,0,1823072687,12,8.46,0
0704,2005372528,6065,0,1823072687,12,10.15,0
0805,986156699,3645,1,1823072687,12,4.54,0
0815,1231572628,3645,1,1888755466,8,248.23,1
0416,351144071,2635,0,480139044,4,213.03,1
0825,903741897,2635,1,1198415165,0,329.55,1
0309,1358079072,2635,0,980657600,10,656.54,1
0705,196806031,3645,1,1823072687,12,30.68,0
0502,1764447156,3645,1,348934600,12,29.25,0
0607,1081944543,4655,1,1823072687,12,56.04,0
0725,856303631,4655,0,1823072687,12,23.55,0
0710,939735585,3645,1,348934600,12,33.68,0
0322,819131219,4655,0,1823072687,12,12.13,0
0827,999393223,1925,1,1823072687,12,14.06,0
0422,537423962,3645,1,348934600,12,50.9,0
0414,2006367089,6065,1,1823072687,12,19.44,0
0622,1648096390,5665,0,1823072687,12,28.29,0
0306,1903765775,3645,0,1823072687,12,30.85,0
0512,718801730,2635,0,480139044,4,56.09,1
0729,1954938610,4655,0,348934600,12,14.95,0
0518,846609537,5665,0,1823072687,12,44.49,0
0505,784763814,5665,1,348934600,12,18.04,0
0718,1263461120,5665,0,1823072687,12,31.77,0
0511,1931570160,3645,1,1823072687,12,29.16,0
0415,1272326382,1925,0,348934600,12,29.36,0
0407,1236533874,2635,0,980657600,10,442.07,1
0809,647089636,5665,1,1823072687,12,23.4,0
0513,206106585,2635,0,1823072687,12,8.72,0
0827,566598245,4655,0,1823072687,12,36.33,0
0610,1965185304,5665,1,980657600,10,29.86,0
0725,217572786,3645,0,980657600,10,200.88,1
0505,910454738,4655,1,980657600,10,739.24,1
0725,381007057,1925,1,855959430,12,153.64,1
0722,1332125345,2635,1,85975013,3,14.75,0
0728,450548035,3645,0,1823072687,12,56.23,0
0419,1482659693,2635,0,480139044,4,390.61,1
0514,728432657,2635,1,2011752106,6,370.71,1
0608,303533554,2635,0,495352832,13,5714.7,1
0524,1939349733,2635,0,1823072687,12,40.93,0
0314,1314174420,2635,0,348934600,12,3.94,0
0419,1214279601,1925,1,348934600,12,37.57,0
0607,2031167542,2635,0,1823072687,12,19.09,0
0705,1808964355,1925,1,348934600,12,24.12,0
0630,1299745394,2635,0,480139044,4,12.21,1
0420,1108226372,2635,0,209847108,0,8.09,0
0803,1935421495,1925,1,1823072687,12,24.24,0
0716,432449092,5665,0,1823072687,12,21.02,0
0406,1031698099,0018,0,1913465890,4,129.31,0
0429,195373250,3645,0,732195782,13,2914.17,1
0429,1983734850,3645,0,923029380,5,280.65,1
0601,886993530,3645,0,1823072687,12,9.96,0
0415,1067165398,5665,0,348934600,12,11.31,0
0526,1853365964,4655,0,980657600,10,350.71,1
0824,951702775,2635,0,348934600,12,40.42,0
0728,1899748276,5665,1,348934600,12,37.69,0
0318,1502465707,4655,1,1741626453,10,472.17,1
0803,841616397,2635,0,348934600,12,27.61,0
0312,1468082478,4655,1,1823072687,12,12.01,0
0608,423891632,5665,0,1823072687,12,27.52,0
0611,1135495199,2635,0,348934600,12,30.21,0
0314,2027052970,5665,0,348934600,12,9.11,0
0327,343535530,3645,1,980657600,10,720.35,1
0508,1079254393,1925,1,1823072687,12,8.16,0
0520,2074365962,4655,0,85975013,3,14.32,0
0705,1101433185,2635,1,2122776122,5,107.22,1
0715,1055164842,4655,0,1823072687,12,56.4,0
0715,1231572628,3645,1,980657600,10,48.44,1
0327,682298914,2635,1,348934600,12,33.3,0
0809,1769359992,3645,1,1823072687,12,44.59,0
0808,521129957,5665,0,1823072687,12,33.28,0
0328,1175850429,4655,0,480139044,4,426.05,1
0726,1350963410,5665,1,209847108,0,274.18,1
0627,1872660217,4655,1,732195782,13,6260.89,1
0620,1817318774,2635,1,980657600,10,59.59,1
0325,1559339990,4655,0,1823072687,12,38.11,0
0301,1038215695,4655,0,2122776122,5,328.02,1
0707,108940648,2635,1,348934600,12,25.83,0
0805,1730375460,2635,1,1823072687,12,43.6,0
0723,1225533078,2635,1,1198415165,0,149.42,1
0407,1387070447,2635,0,348934600,12,29.18,0
0821,290487175,5665,0,980657600,10,680.88,1
0610,1121327223,2635,1,1823072687,12,5.43,0
0719,944634193,5665,1,1823072687,12,12.64,0
0720,1045214627,2635,1,1053599405,4,31.42,0
0822,645521146,3645,0,1823072687,12,38.36,0
0311,644590864,1925,0,1353266412,6,769.16,1
0705,1163388474,2635,1,480139044,4,398.25,1
0628,793890087,2635,1,348934600,12,54.16,0
0822,454240137,5665,0,1535107174,0,9.09,1
0501,1350963410,5665,1,840466850,11,364.34,1
0303,723171448,4655,0,85975013,3,9.66,0
0711,1568358546,2635,1,1823072687,12,4.78,0
0510,449262890,2635,0,348934600,12,4.43,0
0617,1423828273,2635,0,1198415165,0,168.89,1
0403,995844287,5665,1,980657600,10,632.59,1
0713,1073865173,4655,1,1823072687,12,27.66,0
0307,1035681921,1925,0,348934600,12,15.26,0
0624,1922157108,2635,1,1053599405,4,104.45,0
0613,1718974481,4655,0,1823072687,12,10.04,0
0602,1511894714,3645,0,1823072687,12,9.49,0
0420,2104923127,2635,1,1823072687,12,44.16,0
0318,1228152586,1925,1,348934600,12,59.03,0
0703,1233802034,3645,1,1823072687,12,19.1,0
0703,131915922,2635,1,1823072687,12,49.05,0
0316,1275053057,1925,1,348934600,12,26.96,0
0329,1634901253,1925,1,1823072687,12,31.93,0
0317,1299279378,4655,1,2122776122,5,345.18,1
0314,374616385,1925,1,980657600,10,592.15,1
0528,291671443,2635,0,1823072687,12,3.1,0
0825,1734287915,2635,1,1823072687,12,46.83,0
0809,380412694,1925,0,348934600,12,42.06,0
0715,1800696439,5665,0,1823072687,12,15.75,0
0710,1538635916,2635,1,1823072687,12,27.1,0
0606,1140809068,3645,1,348934600,12,32.09,0
0824,2120296918,4655,1,1053599405,4,101.72,0
0515,1225533078,2635,1,923029380,5,391.59,1
0701,1383269171,1925,1,1823072687,12,6.01,0
0605,512928735,2635,1,1888755466,8,28.69,1
0807,1646298550,2635,1,348934600,12,31.19,0
0408,309334921,2635,1,1823072687,12,27.57,0
0721,350034124,1925,1,2080407379,13,7134.39,1
0617,1204835011,1925,0,857378720,6,501.11,1
0618,1463141739,3645,0,980657600,10,82.25,1
0714,1802714004,2635,0,348934600,12,51.08,0
0630,263489307,2635,0,1353266412,6,60.67,1
0709,701909142,3645,1,1823072687,12,1.04,0
0429,186516178,3645,1,1873032707,6,1117.53,1
0320,389387421,6065,1,1823072687,12,28.74,0
0404,1418055040,4655,1,1823072687,12,0.9,0
0623,201406562,3645,0,348934600,12,37.08,0
0618,1846274338,3645,0,480139044,4,862.1,1
0813,1710387865,6065,0,1649169323,10,289.78,1
0508,1763311989,2635,0,348934600,12,46.8,0
0413,2101882723,1925,1,1823072687,12,49.95,0
0824,1082594377,2635,1,980657600,10,13.47,1
0626,2044070952,2635,1,348934600,12,10.01,0
0711,993027768,3645,1,348934600,12,37.99,0
0516,1200311106,3645,1,1823072687,12,29.51,0
0425,696052681,2635,1,1823072687,12,53.68,0
0705,563214866,6065,1,1823072687,12,37.36,0
0601,815186263,2635,0,348934600,12,43.23,0
0609,1043944424,2635,0,85975013,3,9.32,0
0719,472989518,3645,0,97925176,0,79.86,0
0814,2001183195,2635,0,1053599405,4,3.64,0
0501,186769596,2635,1,1823072687,12,14.65,0
0603,17359646,3645,1,1823072687,12,33.07,0
0517,774836418,4655,1,1823072687,12,28.61,0
0525,1651395634,5665,0,1053599405,4,25.24,0
0516,1529464275,1925,0,1823072687,12,17.47,0
0601,1416816772,2635,1,1946091778,0,88.09,0
0825,1965185304,5665,1,1823072687,12,18.37,0
0511,781096653,4655,1,1823072687,12,46.76,0
0706,1209743372,4655,1,1823072687,12,46.33,0
0426,842799656,1925,1,1873032707,6,434.86,1
0513,336519851,3645,1,1823072687,12,25.07,0
0702,1653588482,2635,1,855959430,12,167.59,1
0627,784005201,4655,0,1823072687,12,8.39,0
0627,169775918,5665,1,855959430,12,194.31,1
0420,1364381627,3645,0,348934600,12,19.83,0
0608,1460082550,6065,1,3697346,7,158.75,1
0823,1339724832,6065,0,980657600,10,653.93,1
0318,306641104,3645,1,732195782,13,387.96,1
0320,1189752912,2635,1,855959430,12,31.27,0
0515,1719535099,3645,1,1823072687,12,23.5,0
0810,1433843082,4655,1,1823072687,12,34.91,0
0304,2134043204,3645,0,348934600,12,33.39,0
0704,1407767965,3645,1,1823072687,12,0.56,0
0808,1605127736,2635,0,1823072687,12,20.69,0
0607,245019752,2635,1,348934600,12,28.22,0
0404,993027768,3645,1,980657600,10,346.65,1
0319,1275518867,5665,1,980657600,10,464.45,1
0704,1334045764,3645,1,1198415165,0,428.55,1
0607,1807259356,3645,1,1873032707,6,90.85,1
0418,1128349548,2635,1,1823072687,12,26.95,0
0404,1224222502,1925,0,348934600,12,61.34,0
0814,1992803690,2635,1,1823072687,12,19.12,0
0629,806399525,2635,1,1823072687,12,10.66,0
0311,1266329800,4655,1,348934600,12,20.53,0
0328,1950870438,1925,1,1823072687,12,45.15,0
0513,987677028,3645,0,348934600,12,27.12,0
0626,1192754222,3645,1,85975013,3,46.73,0
0627,1073865173,4655,1,1823072687,12,16.11,0
0801,2140112247,2635,0,855959430,12,42.25,0
0617,172921013,5665,0,1823072687,12,20.36,0
0608,819131219,4655,0,348934600,12,50.71,0
0701,1700873233,3645,1,1823072687,12,26.57,0
0714,656031620,2635,1,1823072687,12,61.4,0
0409,819978438,5665,1,348934600,12,3.6,0
0313,1032319289,3645,1,1873032707,6,177.99,1
0424,627811000,6065,1,1823072687,12,32.38,0
0520,1886620334,2635,1,1294758098,7,395.76,1
0625,1066003783,3645,1,480139044,4,322.3,1
0513,1164613439,2635,0,1823072687,12,5.02,0
0525,944634193,5665,1,1823072687,12,29.34,0
0405,1073865173,4655,1,980657600,10,601.29,1
0629,455036670,2635,0,1823072687,12,44.36,0
0802,698318224,2635,1,1823072687,12,40.14,0
0519,2138823885,4655,0,1823072687,12,32.6,0
0803,2004941826,2635,1,17379832,10,355.1,1
0409,99017559,3645,0,1823072687,12,15.87,0
0709,483009385,3645,1,1946091778,0,35.66,0
0606,1379018843,5665,0,1823072687,12,54.17,0
0317,1108967401,1925,0,348934600,12,12.67,0
0621,2081956948,2635,0,1823072687,12,8.07,0
0312,1223439629,4655,0,3697346,7,314.96,1
0624,1385780363,4655,1,348934600,12,7.24,0
0321,1906860092,3645,1,151143676,9,32.56,0
0725,841956493,2635,1,1823072687,12,22.88,0
0616,109947606,3645,1,1823072687,12,31.26,0
0814,1971153898,3645,0,85975013,3,31.6,0
0521,1129111658,5665,1,547558035,2,20.17,0
0707,1933075111,2635,1,3697346,7,180.98,1
0503,1600873622,4655,1,1823072687,12,30.68,0
0625,333484923,4655,0,1823072687,12,30.32,0
0301,1987985724,2635,0,348934600,12,72.45,0
0527,2064491438,5665,1,348934600,12,45.54,0
0411,2027052970,5665,0,348934600,12,69.05,0
0326,728432657,2635,1,1873032707,6,219.36,1
0308,1427325535,1925,1,17379832,10,353.57,1
0511,487569403,2635,0,1823072687,12,29.53,0
0517,759236361,5665,0,1823072687,12,32.7,0
0728,2016997607,2635,0,1823072687,12,34.62,0
0417,36546691,3645,1,1823072687,12,37.45,0
0517,1320066686,2635,1,1823072687,12,17.26,0
0629,1510535804,3645,1,17379832,10,550.66,1
0604,151715772,3645,1,1823072687,12,37.47,0
0821,1409858085,2635,1,1823072687,12,26.83,0
0808,696720817,5665,1,480139044,4,187.91,1
0421,1148364854,5665,1,1823072687,12,15.7,0
0815,509860014,6065,1,1823072687,12,25.87,0
0515,2088631865,3645,1,348934600,12,28.13,0
0628,1807259356,3645,1,1823072687,12,4.12,0
0623,1653588482,2635,1,1198415165,0,526.41,1
0615,419754917,2635,1,348934600,12,32.23,0
0628,117112395,3645,1,1823072687,12,43.26,0
0505,1122213892,2635,0,1053599405,4,29.26,0
0425,1577880868,2635,1,348934600,12,9.48,0
0810,1698214137,5665,1,1823072687,12,24.4,0
0519,282166299,4655,1,348934600,12,11.65,0
0406,356750222,2635,0,1823072687,12,42.8,0
0805,806399525,2635,1,1888755466,8,892.21,1
0713,935791733,3645,3,1913465890,4,17.89,0
0506,1895615571,3645,0,1823072687,12,3.7,0
0709,1145304322,3645,1,348934600,12,42.75,0
0514,319933645,3645,1,1823072687,12,9.68,0
0613,1689884214,3645,0,1823072687,12,19.5,0
0825,459595150,3645,0,1823072687,12,59.91,0
0510,369805136,4655,0,980657600,10,289.79,1
0612,324333692,4655,1,1823072687,12,1.01,0
0624,2111849765,2635,0,348934600,12,15.68,0
0613,1706918687,2635,0,1823072687,12,34.66,0
0723,1952040134,3645,1,348934600,12,13.66,0
0630,39890933,5665,0,1823072687,12,42.93,0
0730,742393642,6065,0,1823072687,12,1.77,0
0719,433355159,4655,1,1823072687,12,39.48,0
0427,60026962,2635,1,1535107174,0,29.99,0
0315,1629693561,4655,0,348934600,12,46.35,0
0821,1163635747,4655,0,348934600,12,33.27,0
0505,836424975,3645,0,1823072687,12,16.31,0
0804,1656381290,1925,1,1823072687,12,27.19,0
0713,1229114783,3645,1,348934600,12,34.21,0
0415,74966273,2635,1,1741626453,10,529.13,1
0623,1294166760,3645,0,1823072687,12,11.82,0
0530,167330970,2635,1,1823072687,12,10.89,0
0601,1959396051,6065,0,980657600,10,99.68,1
0321,2055186059,3645,1,855959430,12,38.57,0
0507,1728122351,3645,1,480139044,4,333.76,1
0812,2026269026,3645,0,1823072687,12,14.11,0
0319,46027917,5665,1,1198415165,0,3.77,1
0628,1782998558,3645,1,1823072687,12,4.48,0
0302,892377311,2635,0,1823072687,12,10.25,0
0419,1127069069,2635,1,857378720,6,253.29,1
0411,521213907,1925,0,855959430,12,247.1,1
0729,1537824739,4655,0,1823072687,12,0.72,0
0602,150820973,2635,1,480139044,4,782.54,1
0731,1651034737,3645,0,1823072687,12,25.02,0
0603,500992269,2635,0,348934600,12,2.05,0
0612,23992005,3645,0,1873032707,6,20.07,1
0612,806399525,2635,1,480139044,4,317.67,1
0501,1849046345,4655,1,480139044,4,425.72,1
0508,656075868,1925,1,1823072687,12,19.44,0
0521,320437746,3645,1,1823072687,12,37.62,0
0319,1510402289,2635,0,348934600,12,5.87,0
0704,1690594556,4655,1,1823072687,12,16.58,0
0318,2004941826,2635,1,480139044,4,325.01,1
0528,1819552999,3645,0,348934600,12,32.01,0
0618,2000956624,4655,0,1823072687,12,71.39,0
0724,1214628974,2635,1,1823072687,12,28.45,0
0518,1639665156,3645,0,1823072687,12,41.22,0
0330,1580955370,2635,0,1823072687,12,42.47,0
0317,1691073795,2635,1,348934600,12,24.34,0
0822,1887473486,2635,1,348934600,12,36.03,0
0430,648063518,3645,0,348934600,12,29.52,0
0418,910454738,4655,1,209847108,0,97.97,1
0709,1788358708,2635,1,1823072687,12,21.63,0
0507,322802193,2635,0,1823072687,12,33.83,0
0629,457497998,4655,0,1823072687,12,4.63,0
0726,7197142,2635,0,1823072687,12,0.26,0
0713,431496464,2635,0,480139044,4,248.51,1
0527,2004941826,2635,1,980657600,10,605.81,1
0408,608244416,1925,1,1823072687,12,29.72,0
0317,1530157952,2635,1,151143676,9,20.27,0
0805,610735261,2635,1,348934600,12,38.34,0
0825,432449092,5665,0,1053599405,4,109.5,0
0630,950325755,2635,1,1823072687,12,60.24,0
0814,1686676187,1925,1,1823072687,12,22.17,0
0518,764048448,3645,0,1823072687,12,9.22,0
0611,1067134113,4655,1,151143676,9,5.28,0
0323,1127607634,3645,0,480139044,4,112.03,0
0811,764092576,4655,1,348934600,12,41.97,0
0528,413843100,3645,1,1823072687,12,7.8,0
0429,1199849921,5665,0,1823072687,12,35.07,0
0825,619464090,5665,0,480139044,4,227.77,1
0719,698318224,2635,1,85975013,3,88.64,0
0625,1317710133,3645,0,480139044,4,1397.63,1
0526,1612832553,1925,1,348934600,12,0.94,0
0624,1146143839,3645,1,1823072687,12,8.24,0
0818,1991820533,5665,0,1823072687,12,32.16,0
0319,1815278899,5665,0,348934600,12,17.94,0
0328,1561544871,1925,0,980657600,10,68.92,1
0428,1370192017,6065,1,1823072687,12,16.48,0
0317,1656440641,2635,0,348934600,12,21.66,0
0806,1732568163,4655,1,1823072687,12,34.42,0
0817,1238185596,5665,0,1823072687,12,35.1,0
0604,483912131,2635,1,1741626453,10,494.1,1
0622,793132240,4655,1,980657600,10,428.59,1
0428,2138823885,4655,0,348934600,12,16.16,0
0604,1635987808,5665,1,1823072687,12,22.77,0
0511,644541754,5665,1,1198415165,0,72.63,1
0804,1089848865,3645,1,1823072687,12,3.53,0
0612,1541224095,2635,1,348934600,12,36.24,0
0508,703418892,2635,1,348934600,12,38.72,0
0422,477595630,4655,0,1823072687,12,8.35,0
0801,1952969809,4655,1,209847108,0,67.41,0
0718,459595150,3645,0,1823072687,12,17.07,0
0323,1885919902,3645,1,1823072687,12,0.28,0
0411,2040640036,1925,1,348934600,12,15.03,0
0709,587299231,2635,1,1823072687,12,32.21,0
0715,96407618,4655,1,1823072687,12,12.2,0
0711,131296547,2635,0,1823072687,12,30.44,0
0704,1986046665,2635,1,1823072687,12,11.88,0
0402,251875213,2635,0,348934600,12,40.94,0
0513,1510402289,2635,0,348934600,12,31.7,0
0604,1548873226,1925,0,1198415165,0,230.5,1
0331,809708190,1925,1,348934600,12,13.32,0
0604,976232384,3645,0,1823072687,12,15.13,0
0722,2055009466,4655,0,1053599405,4,4.85,0
0802,2055156879,3645,1,348934600,12,20.14,0
0709,1572595935,3645,0,1823072687,12,7.7,0
0618,623601481,3645,0,732195782,13,1888.43,1
0402,742393642,6065,0,1823072687,12,48.87,0
0703,342292849,4655,1,480139044,4,243.87,1
0705,2029865097,4655,0,1823072687,12,7.76,0
0605,1100276718,1925,1,348934600,12,54.23,0
0429,1141524074,3645,0,1823072687,12,53.95,0
0724,424790668,2635,1,1823072687,12,31.69,0
0707,383264569,1925,1,1823072687,12,28.26,0
0311,1087788850,4655,0,348934600,12,4.1,0
0303,422403315,0018,1,2122776122,5,1167.18,1
0820,611182051,2635,1,1873032707,6,7.75,1
0609,1084672760,2635,1,1823072687,12,33.97,0
0303,1238755034,4655,0,348934600,12,38.83,0
0630,218446443,2635,0,480139044,4,619.45,1
0711,1233360048,2635,0,732195782,13,710.77,1
0403,1715338428,2635,0,348934600,12,13.61,0
0309,616472041,2635,0,348934600,12,7.91,0
0605,1234264195,5665,1,1823072687,12,43.79,0
0724,1763624260,6065,1,1823072687,12,34.41,0
0316,309334921,2635,1,1823072687,12,32.79,0
0509,1525581466,1925,1,1823072687,12,59.47,0
0309,987620594,5665,1,348934600,12,22.27,0
0728,1060270098,3645,0,980657600,10,792.48,1
0808,176878772,2635,1,1823072687,12,28.06,0
0501,2068249421,5665,0,348934600,12,50.83,0
0718,672794326,3645,1,1823072687,12,35.98,0
0626,312072263,4655,1,348934600,12,16.63,0
0620,564473555,2635,1,1823072687,12,26.59,0
0622,1484585237,5665,0,1913465890,4,18.16,0
0410,765155274,1925,1,85975013,3,4.52,0
0719,841956493,2635,1,1823072687,12,53.51,0
0610,2007848056,1925,0,3697346,7,303.77,1
0618,649077628,3645,1,480139044,4,81.18,1
0408,1057813963,2635,1,732195782,13,149.22,1
0724,10263180,3645,1,1946091778,0,23.22,0
0419,872112161,2635,0,1823072687,12,23.89,0
0629,1904086644,5665,1,1823072687,12,27.44,0
0825,2143703121,5665,1,85975013,3,22.47,0
0621,2096265838,3645,0,1823072687,12,14.41,0
